@id,area,highway,name,centroid_lon,centroid_lat,source,bridge,layer,oneway,lanes,surface,ref,foot,service,junction,name:en,trail_visibility,incline,access,bicycle,horse,motor_vehicle,maxspeed,tunnel,lit,railway,description,segregated,construction,maxspeed:advisory,minspeed,overtaking,sidewalk,check_date
way/1053024750,,residential,,88.42896274564421,22.96192553511703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1053024751,,residential,,88.4285282,22.9616387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1053024752,,residential,,88.4306763,22.96127505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1053024753,,residential,,88.4323956519725,22.96094564243134,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1053024959,,residential,,88.4240515138251,22.96701501424257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058036017,,residential,,88.43368041422958,22.960963459775567,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058036018,,residential,,88.4332753,22.9608773,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908387,,residential,,88.46237271951203,22.980434386251,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908388,,residential,,88.46291710000001,22.98132425,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908389,,residential,,88.46283714969,22.982008134957216,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908390,,residential,,88.46255945,22.9820177,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908391,,residential,,88.46294244349758,22.983010394867936,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908392,,residential,,88.46281098913916,22.982380638342384,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908393,,residential,,88.46332766219503,22.983113186189396,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908394,,residential,,88.46331228947467,22.982632524210445,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908395,,residential,,88.462995,22.9824207,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908396,,residential,,88.46426473175677,22.983336059770764,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908397,,residential,,88.4645489519489,22.983956829470177,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908398,,residential,,88.4641132413655,22.983656058631645,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908399,,residential,,88.46518635,22.982982149999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908400,,residential,,88.46563086290536,22.983328098502344,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908401,,residential,,88.467424157438,22.97864151858174,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908402,,residential,,88.46831842379623,22.980080186667692,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908403,,residential,,88.46952766767971,22.979766533407062,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908404,,residential,,88.46894214015641,22.977874629446543,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908405,,residential,,88.46980446482321,22.977754042638473,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908406,,residential,,88.46429015,22.9755119,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908407,,residential,,88.46428872464391,22.974308091250688,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908408,,residential,,88.46368129999999,22.974287,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908409,,residential,,88.46524615,22.97460405,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908410,,residential,,88.4654179,22.97430525,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908411,,residential,,88.46460613231346,22.972935647332264,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908412,,residential,,88.4611371668873,22.973649063283546,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908413,,residential,,88.46405429999999,22.969802700000002,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908414,,residential,,88.46396353265558,22.96883722767776,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908415,,residential,,88.46372878014147,22.966836941811778,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908416,,tertiary,,88.46657895,22.96674205,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908417,,residential,,88.4638593,22.964937149999997,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908418,,residential,,88.46347825,22.965164350000002,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908419,,residential,,88.46379225000001,22.96526805,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908420,,residential,,88.46227551184607,22.966331293124632,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908421,,residential,,88.46060884506905,22.960776864316006,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908422,,residential,,88.46034234999999,22.9604051,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908423,,residential,,88.46074465000001,22.96041335,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908424,,residential,,88.46066264999999,22.959953300000002,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908425,,residential,,88.46218067484462,22.959034399296414,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908426,,residential,,88.4614710797001,22.958123867580078,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908427,,residential,,88.4615140359,22.95862706101407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908428,,residential,,88.46409033895152,22.96044007229094,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908429,,residential,,88.46463895,22.9597345,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908430,,residential,,88.46454119370243,22.960688699584978,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908433,,residential,,88.47322235,22.953972549999996,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908434,,residential,,88.47438635,22.9560862,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908435,,residential,,88.47468557430868,22.956088481169928,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058908436,,residential,,88.4743754,22.9552587,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910340,,residential,,88.47520175,22.95621465,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910341,,residential,,88.4750366877323,22.955958983998375,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910342,,residential,,88.47561435,22.95613315,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910343,,residential,,88.47595785,22.955560050000003,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910344,,residential,,88.47598137240175,22.954922720789916,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910345,,residential,,88.4754127187014,22.954930051897612,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910346,,residential,,88.4748175,22.95464365,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910347,,residential,,88.47645780772247,22.95603552985332,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910348,,residential,,88.47628105540333,22.956548638766705,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910349,,residential,,88.47723038140272,22.95665516518533,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910350,,residential,,88.4772571,22.956952299999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910351,,residential,,88.47746944305531,22.957328232322897,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910352,,residential,,88.47704889513744,22.957424535495207,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910353,,residential,,88.47611974541752,22.957537605370206,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910354,,residential,,88.47695412033701,22.95796014364773,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910355,,residential,,88.47750707107589,22.955471685527797,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910356,,residential,,88.47774715,22.955500800000003,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910357,,residential,,88.47782225,22.95581555,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910358,,residential,,88.47819385,22.95571075,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910359,,residential,,88.47711226562546,22.95415386589564,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910360,,residential,,88.47726387089065,22.95865399155699,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910374,,residential,,88.4816151046491,22.967113215137495,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910375,,residential,,88.4814559531233,22.967047957252035,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910376,,residential,,88.4822644848414,22.9667202430842,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910377,,residential,,88.48132203803337,22.96659075625001,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910378,,residential,,88.4806684420952,22.966132326167717,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058910379,,residential,,88.48034905,22.9659678,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911834,,residential,,88.47444951995674,22.976210847553673,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911835,,residential,,88.47708969473278,22.978721190707628,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911836,,residential,,88.47686004003302,22.977849605554745,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911837,,residential,,88.47765953357482,22.976623662659808,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911838,,residential,,88.4785906,22.97668865,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911839,,residential,,88.48025491895297,22.977702388407515,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911840,,residential,,88.47995159309001,22.976588091390425,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911841,,residential,,88.4806620675779,22.976787611005292,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911842,,residential,,88.48099677317498,22.977974285961803,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911843,,residential,,88.4813851,22.977815,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911844,,residential,,88.48188556653643,22.97772046271406,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911845,,residential,,88.48348835950279,22.977703088214177,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911846,,residential,,88.48241728977544,22.97747624416866,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911847,,residential,,88.48209485000001,22.97726435,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911848,,residential,,88.48254215,22.97710005,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911849,,residential,,88.48241342926936,22.97674159613347,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911850,,residential,,88.4816304,22.9769882,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058911851,,residential,,88.48182109999999,22.97602945,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912887,,residential,,88.47397940538656,22.986904090656026,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912888,,residential,,88.46648804773822,22.984709495243923,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912889,,residential,,88.47145484200905,22.980348453566602,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912890,,residential,,88.47232926482917,22.981729705979873,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912891,,residential,,88.47121116744094,22.981473678861015,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912892,,service,,88.46956714999999,22.9751236,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912893,,residential,,88.47288012832655,22.977608255566462,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912894,,residential,,88.4759463,22.98218275,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912896,,residential,,88.48220631587445,22.984067549068,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912897,,residential,,88.48188511702787,22.982264469996128,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912903,,residential,,88.48287712636814,22.980539627329954,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912904,,residential,,88.481781284897,22.98019885522732,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912905,,residential,,88.4827240065929,22.97959902650762,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912906,,residential,,88.48357830033767,22.979369838382535,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912922,,residential,,88.48340934344427,22.97566243590614,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912923,,residential,,88.48347326687842,22.97630556974869,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058912924,,residential,,88.48377085258433,22.976615853772415,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913448,,residential,,88.47892195463317,22.975731152204894,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913449,,residential,,88.47924384154851,22.9751459534459,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913450,,residential,,88.47872268669258,22.97561241218108,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913451,,residential,,88.47962919754211,22.974891965268025,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913452,,residential,,88.47939790000001,22.97480125,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913453,,residential,,88.47911950954463,22.974760534959916,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913454,,residential,,88.47945846600561,22.97444113217482,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913455,,residential,,88.47920750097445,22.974423493501032,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913456,,residential,,88.4793362,22.9740951,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913457,,residential,,88.47981709999999,22.9741445,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058913458,,residential,,88.4797566,22.97341585,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916090,,residential,,88.47649000000001,22.98159395,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916091,,residential,,88.47735095946088,22.981806335475564,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916092,,residential,,88.47769946415724,22.98222506641806,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916093,,residential,,88.47825786222755,22.982169435343078,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916094,,residential,,88.47868843780654,22.983656236629535,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916095,,residential,,88.47869388281786,22.982192433375214,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916096,,residential,,88.4776979326505,22.980921703394266,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916097,,residential,,88.47944760275506,22.982778730687865,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916098,,residential,,88.4786173,22.9826105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916099,,residential,,88.48031555736746,22.983763622446688,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916100,,residential,,88.48220369470788,22.98479204318432,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916101,,residential,,88.48182995444516,22.98522225795219,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916102,,residential,,88.48119691641801,22.985687185122092,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916103,,residential,,88.4798041,22.97949415,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058916104,,residential,,88.47928988839242,22.979326775240256,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917356,,residential,,88.4767149,22.9842916,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917357,,residential,,88.47846815,22.98667905,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917358,,residential,,88.479337590499,22.98652388790033,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917361,,service,,88.47282375701252,22.970652358330494,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917362,,unclassified,,88.4744633,22.968807149999996,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917363,,unclassified,,88.4736633233925,22.96622704195683,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917364,,residential,,88.47292945729113,22.96587004415779,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917365,,residential,,88.47194519002609,22.96579246602555,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917366,,residential,,88.47169349887001,22.96142154643469,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917367,,residential,,88.4674819,22.959256099999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917368,,residential,,88.46043861846881,22.977825190423946,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917369,,residential,,88.45877935,22.979383050000003,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1058917370,,residential,,88.45884090976037,22.977869774838947,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1062064822,,busway,KGEC Campus Rd,88.45090615186037,22.990657810433287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1063103843,,tertiary,,88.4221532983772,22.964556839296243,Yahoo hires,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1063103844,,tertiary,,88.42696426990445,22.963394063174402,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1063103845,,tertiary,Kalyani-Barrackpur expressway,88.43144869330835,22.96191313970802,Yahoo hires,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1063252778,,residential,,88.44520946086381,22.98564271684715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1063531128,,residential,,88.42214539962954,22.964443051056204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1065431355,,residential,,88.42476793691465,22.96456420244292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1065431356,,residential,,88.42396,22.9641913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1066360983,,residential,,88.46753795000001,22.9495945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1066393157,,residential,,88.44910950574408,22.997535548368187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1066393158,,residential,,88.4506442757629,23.001197025319165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1069137721,,residential,,88.45830083082078,22.9419568860296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1069810653,,residential,,88.42519380772318,22.960567639749065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1069810654,,residential,,88.42500218909353,22.961116495402464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1069810655,,residential,,88.42514587046314,22.96094138689561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1070592809,,residential,,88.43235563239952,22.943557847490002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1070592810,,residential,,88.43240198644445,22.943144113175137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1070592811,,residential,,88.43281539076045,22.943388195822717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1070592812,,residential,,88.43309569999998,22.94336915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1073750615,,residential,,88.447808,22.9498891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1074097804,,residential,,88.41768007983276,22.96109220321448,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1081669542,,residential,,88.44789679980164,22.9868483806225,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1081669543,,residential,,88.4491210377717,22.987568549081125,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1081669544,,residential,,88.44932315271072,22.987378262628397,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1081988633,,residential,,88.4488011,22.932633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1082241838,,residential,,88.45275534999999,22.9741783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1083077255,,residential,,88.47904470583853,22.98021480658312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1083132152,,residential,,88.42528565,22.983794449999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1083414459,,residential,,88.43438477628129,22.93509479117073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1083757468,,service,,88.44905120101953,22.983849423294473,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1083757469,,service,,88.44976169390442,22.984456769025144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1083757470,,service,,88.448939668944,22.98460633650975,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068519,,living_street,,88.45315755421782,22.98434881610551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068520,,residential,,88.45071931730372,22.98644825368191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068521,,residential,,88.44607937626601,22.992765652152244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068522,,residential,,88.44591139868368,22.993190954551117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068523,,residential,,88.4458450527101,22.993060085273978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068524,,residential,,88.44675413408112,22.99319177768453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068525,,residential,,88.44646175,22.99335155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1088068526,,residential,,88.44565358134003,22.991282104938684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1090194133,,residential,,88.43374933205024,22.938721299391695,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1103408602,,residential,,88.43037505000001,22.979332900000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1103430864,,secondary_link,,88.4329045,22.98290985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1103430865,,residential,,88.43332326589255,22.98297882197461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1103430866,,secondary_link,,88.4320464,22.9833821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1103869360,,residential,,88.43629064999998,22.946214050000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1105764418,,residential,,88.45674185,22.946623500000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1106828456,,residential,,88.47726304081397,22.98309737415947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1109620519,,residential,,88.43777265232619,22.939825334542522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1109620520,,residential,,88.437963278846,22.94026643815606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1109899185,,residential,,88.4492949979124,22.996205324382466,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1109899186,,residential,,88.45013922381523,22.99807274192862,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1110146238,,residential,,88.45935535000001,22.9756356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1110230860,,residential,,88.431876,22.985546300000003,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1110230861,,residential,,88.43442547274394,22.984257873463648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1111971902,,residential,,88.47643552120789,22.957929385855486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1111971903,,residential,,88.4764078,22.957836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1111987191,,residential,,88.42444853623,22.962737031421966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1112233630,,residential,,88.43444065,22.98207055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1116172149,,residential,,88.435795,22.94592155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1116225515,,residential,,88.42640885,22.96347175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117440415,,residential,,88.44115519669573,22.991371226136536,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117440416,,residential,,88.44123228510149,22.991576961989363,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117440417,,residential,,88.44223336023647,22.992227030075995,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117440418,,residential,,88.4420723,22.991236049999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117440419,,residential,,88.44157855,22.991957149999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117748460,,residential,,88.43206395,22.9447258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117748461,,residential,,88.4309904730487,22.944666964307626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117876697,,residential,,88.44955574423605,22.94893987889805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1117948987,,residential,,88.42620636938923,22.962322409080812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1118334426,,residential,,88.42541895070762,22.936276181304503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1118334427,,residential,,88.42593739667352,22.936073945434856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1118344083,,residential,,88.45300435,22.948949849999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1118344084,,residential,,88.45201449616488,22.948973504254766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1119532376,,residential,,88.4407284,22.9490169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1119532377,,residential,,88.44093705000002,22.94937975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1119823428,,residential,,88.42375575,22.9707799,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1120037059,,residential,,88.42864689999999,22.9846378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1120037060,,service,,88.42851685,22.9850067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1121980417,,residential,,88.46152728479207,22.94523195880921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1122600337,,residential,,88.4385493135946,22.99183715579195,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
